酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H14,2020-01-17,早餐还好，咖啡味道一般,商务房,2.0,0.8281000256538391,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['早餐', '还好', '咖啡', '味道']",位置,14,1.5,8429,3
H14,2020-01-17,老牌酒店了，出行方便，,商务房,2.0,0.7138000130653381,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['老牌', '出行']",位置,14,1.5,8430,3
H14,2020-01-17,服务好，交通方便,豪华房,5.0,0.7139000296592712,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '交通']",性价比,14,1.5,8431,3
H14,2020-01-17,早餐白云轩，服务差的翻白眼。早茶可以，点菜就算了吧。上菜慢服务差菜价贵。住宿一般，买的豪华房给了九楼，也不明白多交的钱去了哪。真的很失望。太失望了。,豪华房,6.0,0.4521999955177307,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['早餐', '白云', '轩', '服务', '差', '翻白眼', '早茶', '点菜', '上菜', '慢', '服务', '差', '菜价', '贵', '住宿', '豪华', '房', '楼', '明白', '多交', '钱', '真的', '失望', '太', '失望']",设施,14,0.0,8432,1
H14,2020-01-18,房间装修过于老气,商务房,6.0,0.7847999930381775,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['房间', '装修', '老气']",设施,14,1.5,8433,3
H14,2020-01-18,帮同事预订的,商务房,4.0,0.4785999953746795,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['帮', '同事', '预订']",设施,14,1.5,8434,3
H14,2020-01-18,酒店在市中心，地铁站、公交车站就在酒店大门边上，旁边是友谊商店，附近还有各种餐馆和超市。房间设施比较规范，干净整洁。但是房间里没有行李架，插座较少。服务人员规范热情。早餐好，品种丰富。 水盆的水龙头转换冷热水时有些漏水。,精英房,5.0,0.4176999926567077,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['市中心', '地铁站', '公交车站', '大门', '边上', '旁边', '友谊商店', '餐馆', '超市', '房间', '设施', '规范', '干净', '整洁', '房间', '里', '行李架', '插座', '少', '服务', '人员', '规范', '热情', '早餐', '品种', '水盆', '水龙头', '转换', '冷热水', '时', '漏水']",性价比,14,4.0,8435,5
H14,2020-01-19,地铁口，出行方便,豪华至尊大床房,2.0,0.7142000198364258,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['地铁口', '出行']",位置,14,1.5,8436,3
H14,2020-01-19,总体来说不错，老酒店，设施陈旧些，住了好几次了,精英房,5.0,0.5559999942779541,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['总体', '不错', '设施', '陈旧', '住', '几次']",性价比,14,-1.0,8437,1
H14,2020-01-19,住了三晚 主要是老人懒得换地方 淋雨设施老旧了,商务房,3.0,0.6078000068664551,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['住', '三晚', '老人', '懒得', '换', '淋雨', '设施', '旧']",性价比,14,-1.0,8438,1
H14,2020-01-19,性价比高，周边交通也方便。,精英房,5.0,0.8284000158309937,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['性价比', '高', '周边', '交通']",性价比,14,1.5,8439,3
H14,2020-01-19,餐厅太一般了。,商务房,6.0,0.7135000228881836,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['餐厅', '太']",设施,14,1.5,8440,3
H14,2020-01-19,白云轩中餐厅的菜品质次价高，338元的“佛跳墙”，除有几丝鱼翅，一个硬巴巴小鲍鱼外，其余的大部分是甲鱼，汤也不是浓汤而是清汤，是货真价实的清炖甲鱼加点海鲜而已。一款近百元的鲍菇极品牛肉粒，里面的牛肉屈指可数。三层的白云宴中餐厅也不咋样，点的菜没上，直到快结账时才告知没材料做不了，厨房一直没对服务员说，而且菜品的味道也极一般。,商务房,6.0,0.373199999332428,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['白云', '轩', '中餐厅', '菜品', '质次价高', '佛跳墙', '几丝', '鱼翅', '硬', '鲍鱼', '外', '大部分', '甲鱼', '汤', '浓汤', '清汤', '货真价实', '清炖', '甲鱼', '加点', '海鲜', '一款', '百元', '鲍菇', '极品', '牛肉', '粒', '牛肉', '屈指可数', '三层', '白云', '宴', '中餐厅', '咋样', '点', '菜', '没上', '结账', '时', '告知', '材料', '做不了', '厨房', '服务员', '菜品', '味道']",设施,14,1.5,8441,3
H14,2020-01-19,还可以 早餐一般 房间卫生ok 位置较好,豪华房,5.0,0.5637999773025513,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '房间', '卫生', '位置']",性价比,14,1.0,8442,2
H14,2020-01-19,酒店真的非常好！入住之前先看了差评，受此影响印象中只订了一晚，入住之后才发现和差评中的描述完全不一样。酒店环境卫生非常好，服务一流，装修也现代时尙，门口就是地铁站出行便利。旁便友谊商店，丽柏广场。左侧世贸六楼有广州酒店 右侧几百米陶陶居。无论商务 旅行都是最佳选择。所以我续了一晚 再续一晚再续一晚。问题来了 连续订几晚房费反而比订一晚的贵。难道酒店为了增加流动性希望客人只住一晚就走？除此之外 完美体验！,商务房,6.0,0.3874000012874603,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['真的', '入住', '先', '差', '评', '受', '影响', '印象', '中', '只订', '一晚', '入住', '发现', '差评', '中', '描述', '环境卫生', '服务', '一流', '装修', '时', '尙', '门口', '地铁站', '出行', '便利', '旁', '友谊商店', '丽柏', '广场', '左侧', '世贸', '六楼', '广州', '右侧', '几百米', '陶陶', '居', '商务旅行', '最佳', '选择', '续', '一晚', '再续', '晚', '再续', '晚', '连续', '订', '几晚', '房费', '比订', '一晚', '贵', '增加', '流动性', '希望', '客人', '住', '一晚', '走', '完美', '体验']",设施,14,6.0,8443,5
H14,2020-01-20,服务态度好，设施陈旧点,精英房,6.0,0.4406999945640564,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['服务态度', '设施', '陈旧', '点']",设施,14,-1.0,8444,1
H14,2020-01-20,房间一般，一进门的通道就是卫生间，怪怪的,豪华房,1.0,0.8565000295639038,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['房间', '进门', '通道', '卫生间', '怪怪的']",卫生,14,1.5,8445,3
H14,2020-01-20,早餐不错，周围环境一流,商务房,5.0,0.621999979019165,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '不错', '周围环境', '一流']",性价比,14,1.0,8446,2
H14,2020-01-20,老牌子酒店，设施略显过气，但是服务不错,商务房,5.0,0.539900004863739,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['老牌子', '设施', '略显', '气', '服务', '不错']",性价比,14,1.5,8447,3
H14,2020-01-20,交通方便，性价比高。,商务房,5.0,0.7856000065803528,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '性价比', '高']",性价比,14,1.5,8448,3
H14,2020-01-21,已多次入住，来广州几乎每次都住这里。出行和吃饭都很方便。,商务房,2.0,0.8773000240325928,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['入住', '广州', '每次', '住', '出行', '吃饭']",位置,14,1.5,8449,3
H14,2020-01-21,老牌五星级酒店性价比很高.周边吃饭方便百年老字号很多.整体服务优质.尤其客房服务员王小林细致热情周到.,精英房,5.0,0.4153000116348266,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['老牌', '五星级', '性价比', '高', '周边', '吃饭', '百年', '老字号', '整体', '服务', '优质', '客房', '服务员', '王', '小林', '细致', '热情周到']",性价比,14,2.0,8450,4
H14,2020-01-22,家庭出游不错的选择！,商务房,2.0,0.442900002002716,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['家庭', '出游', '不错', '选择']",位置,14,1.5,8451,3
H14,2020-01-22,家庭出游很不错,商务房,3.0,0.2935999929904938,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['家庭', '出游', '不错']",性价比,14,1.5,8452,3
H14,2020-01-22,地铁门口交通便利,商务房,5.0,0.4458000063896179,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['地铁', '门口', '交通', '便利']",性价比,14,1.0,8453,2
H14,2020-01-23,位置很好，泳池小點,白云亲子房,5.0,0.7315999865531921,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '泳池', '小點']",性价比,14,1.5,8454,3
H14,2020-01-23,酒店位置特别好，离地铁近，点都德五分钟路程。,行政房,2.0,0.454800009727478,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '特别', '地铁', '点', '都德', '五分钟', '路程']",位置,14,1.0,8455,2
H14,2020-01-23,方便啊，中心啊，没得说啊,豪华房,4.0,0.7141000032424927,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['中心', '没得说']",设施,14,-1.0,8456,1
H14,2020-01-23,朋友说不错，替他给好评,商务房,0.0,0.3806000053882599,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['朋友', '不错', '好评']",服务,14,1.5,8457,3
H14,2020-01-23,位置很好，就在淘金地铁口，周围广州酒家，点都德，陶陶居三家名店，点都德最好，陶陶居最差。,精英房,6.0,0.829800009727478,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['位置', '淘金', '地铁口', '广州', '酒家', '点', '都德', '陶陶', '居', '三家', '名店', '点', '都德', '陶陶', '居', '最差']",设施,14,1.5,8458,3
H14,2020-01-23,病毒爆发，竟然不给退费。难道要把病毒传染给更多人吗,行政房,6.0,0.5483999848365784,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['病毒', '爆发', '退费', '病毒', '传染给']",设施,14,-1.0,8459,1
H14,2020-01-24,服务很好，能尽力解答，并且提供好建议以便参考，秉承中华传统礼仪。可以增加一些酒店周边的娱乐和吃货，以便更好的选择,商务房,2.0,0.5648999810218811,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['服务', '尽力', '解答', '提供', '建议', '参考', '秉承', '中华', '传统', '礼仪', '增加', '周边', '娱乐', '吃货', '更好', '选择']",位置,14,2.0,8460,4
H14,2020-01-24,前台热情办理快，房间干净卫生，餐饮种类多可口。前台大厅直接进购物中心，很方便。,商务房,1.0,0.4866999983787536,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['热情', '办理', '房间', '干净', '卫生', '餐饮', '种类', '可口', '大厅', '进', '购物中心']",卫生,14,3.0,8461,5
H14,2020-01-24,地点比较好，市中心，从前台大厅直接进购物中心。餐饮也不错，房间干净卫生。,商务房,1.0,0.4208999872207641,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['地点', '市中心', '大厅', '进', '购物中心', '餐饮', '不错', '房间', '干净', '卫生']",卫生,14,1.0,8462,2
H14,2020-01-25,非常好，服务很周到,商务房,1.0,0.7139999866485596,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '周到']",卫生,14,1.0,8463,2
H14,2020-01-25,服务态度很好，很热情。值得推荐！！,精英房,0.0,0.828000009059906,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['服务态度', '热情', '值得', '推荐']",服务,14,3.0,8464,5
H14,2020-01-25,一直想来广州，这次总算带着爸妈和舅舅舅妈一起来，住宿首选自然是**宾馆。一到有种家的感觉，从大堂到服务员都很热情。房间也很大，特别是干湿分离的也很大。酒店附近有很多有名的早茶。要不是武汉肺炎蔓延，我们本来打算过完年回上海的呢。遗憾，下次还会去，继续住**宾馆,豪华房,2.0,0.4018999934196472,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['想来', '广州', '总算', '爸妈', '舅舅', '舅妈', '住宿', '首选', '自然', '宾馆', '有种', '家', '感觉', '服务员', '热情', '房间', '很大', '特别', '干湿', '分离', '很大', '有名', '早茶', '武汉', '肺炎', '蔓延', '本来', '打算', '过完', '年', '回', '上海', '遗憾', '下次', '住', '宾馆']",位置,14,0.0,8465,1
H14,2020-01-25,虽然是老酒店，但是卫生做得非常好，地理位置也很方便，关键是附近很多美食：广州酒家，点都德，陶陶居，银记肠粉…,精英房,6.0,0.732699990272522,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['卫生', '做', '地理位置', '关键', '美食', '广州', '酒家', '点', '都德', '陶陶', '居', '银记', '肠粉']",设施,14,1.0,8466,2
H14,2020-01-25,酒店边上是通商场的，一进去有很好闻的香氛味道，很舒服，酒店的房间不算大，浴缸厕所设备有一点点老旧，但是里面的员工待人都很亲切。,商务房,3.0,0.3767000138759613,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['边上', '通商', '场', '好闻', '香氛', '味道', '舒服', '房间', '不算', '浴缸', '厕所', '设备', '一点点', '旧', '员工', '待人', '亲切']",性价比,14,1.0,8467,2
H14,2020-01-25,太老旧，不建议入住，体验很不好。,精英房,6.0,0.552299976348877,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['太', '旧', '建议', '入住', '体验', '不好']",设施,14,-1.0,8468,1
H14,2020-01-25,位置优越，房间设施完善干净卫生,商务贵宾房,5.0,0.5914000272750854,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '优越', '房间', '设施', '完善', '干净', '卫生']",性价比,14,1.0,8469,2
H14,2020-01-26,整体上不错,豪华房,5.0,0.7142000198364258,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['整体', '不错']",性价比,14,1.5,8470,3
H14,2020-01-26,周边方便，服务热情，设施齐全,豪华房,5.0,0.8568000197410583,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['周边', '服务', '热情', '设施', '齐全']",性价比,14,1.0,8471,2
H14,2020-01-26,酒店服务热情，送口罩，很干净很舒适,商务房,1.0,0.8773999810218811,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '热情', '送', '口罩', '干净', '舒适']",卫生,14,2.0,8472,4
H14,2020-01-26,性价比很高的酒店！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,商务贵宾房,3.0,0.7139999866485596,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['性价比', '很高']",性价比,14,1.5,8473,3
H14,2020-01-27,位置和环境都不错,豪华房,5.0,0.7856000065803528,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '环境', '不错']",性价比,14,1.5,8474,3
H14,2020-01-27,老牌酒店，陈设老旧，不过位置还不错,行政房,2.0,0.5906999707221985,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['老牌', '陈设', '旧', '位置', '不错']",位置,14,1.5,8475,3
H14,2020-01-28,卫生挺好的,精英房,1.0,0.571399986743927,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住",['卫生'],卫生,14,1.0,8476,2
H14,2020-01-28,房间崭新。位置很好。连着商场。靠着友谊商店，里面有大超市。酒店本身的中餐厅应该属于老字号，有早茶有夜宵，味道很好。酒店楼顶有室外泳池。去哪都方便。,豪华房,5.0,0.3977000117301941,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['房间', '崭新', '位置', '商场', '靠着', '友谊商店', '有大', '超市', '中餐厅', '老字号', '早茶', '夜宵', '味道', '楼顶', '室外', '泳池']",性价比,14,1.0,8477,2
H14,2020-01-28,服务不错很专业??，一楼的餐厅粤菜正宗价格公道不愧是老牌五星级酒店。就是席梦思床垫比较硬，没达到五星级酒店的标准,豪华房,0.0,0.4578000009059906,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['服务', '不错', '专业', '一楼', '餐厅', '粤菜', '正宗', '价格公道', '不愧', '老牌', '五星级', '席梦思床', '垫', '硬', '五星级', '标准']",服务,14,1.5,8478,3
H14,2020-01-28,还是很好的酒店，老牌的五星，服务非常好，地点也很好，周围的交通非常方便，就是房间内的设施略微有些旧了。,精英房,5.0,0.5853999853134155,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['很好', '老牌', '五星', '服务', '地点', '交通', '房间内', '设施', '旧']",性价比,14,1.5,8479,3
H14,2020-01-28,因为受到新型冠状病毒影响，临时改变行程提前回家，不得已要退订房间，**酒店拒绝退款，延期也不可以。受不可抗力影响而也完全不给顾客变更的余地，差评。,豪华房,6.0,0.6970999836921692,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['新型', '冠状病毒', '影响', '临时', '改变', '行程', '提前', '回家', '退订', '房间', '拒绝', '退款', '延期', '受', '不可抗力', '影响', '顾客', '变更', '余地', '差', '评']",设施,14,-2.0,8480,1
H14,2020-01-29,这是我们非常喜欢的酒店，服务好，价廉物美。,豪华房,1.0,0.5300999879837036,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['喜欢', '服务', '价廉物美']",卫生,14,1.0,8481,2
H14,2020-01-29,1.豪华房及所在楼层的装修定位准，床舒服。2.矿泉水随用随取很好，房间设施实用性强。3.酒店周边有麦当劳和银记肠粉店，外出早餐在酒店门口过一个人行天桥，相当方便。解决午餐晚餐选择也不少。还有HM方便临时补买衣服。4.门口有个咖啡小馆，那楼上小庭子坐坐感觉挺好的。5.酒店可地铁直达，地铁到达还是比较方便的。酒店大堂外的地面停车位甚多，略显凌乱。6.泳池区关闭了，且没提前告知，很是惊愕，很大程度上影响了住店的心情。同时网上说有温水池，我问酒店前台的答复是：并没有。7.总体来说感觉更适合商务出行。,豪华房,2.0,0.6279000043869019,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['豪华', '房', '楼层', '装修', '定位', '准', '床', '舒服', '矿泉水', '随用', '随取', '房间', '设施', '实用性', '强', '周边', '麦当劳', '银记', '肠粉', '店', '外出', '早餐', '门口', '人行天桥', '解决', '午餐', '晚餐', '选择', '临时', '补买', '衣服', '门口', '有个', '咖啡', '小馆', '楼上', '庭子', '坐坐', '感觉', '地铁', '直达', '地铁', '到达', '外', '地面', '停车位', '甚', '略显', '凌乱', '泳池', '区', '关闭', '提前', '告知', '惊愕', '很大', '程度', '影响', '住店', '心情', '网上', '温', '水池', '问', '答复', '总体', '感觉', '适合', '商务', '出行']",位置,14,3.0,8482,5
H14,2020-02-01,体验一直都很好,豪华房,0.0,0.5706999897956848,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",['体验'],服务,14,1.5,8483,3
H14,2020-02-01,还可以，有机会再来,豪华房,3.0,0.5713000297546387,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高",['机会'],性价比,14,1.0,8484,2
H14,2020-02-01,气味太严重,商务贵宾房,3.0,0.7139999866485596,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['气味', '太']",性价比,14,1.5,8485,3
H14,2020-02-02,星级酒店大堂和服务。房间帮我升级成行政套房。很不错。但由于是老品牌酒店了。设施还停留在90年代。除了这点其他都很棒,商务房,4.0,0.369700014591217,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['星级', '服务', '房间', '帮', '升级成', '行政', '套房', '不错', '品牌', '设施', '停留', '年代', '很棒']",设施,14,1.0,8486,2
H14,2020-02-02,设施都很陈旧，淋浴龙头漏的，隔音很差，晚上能听到隔壁开水龙头的声音。第一天下午近两点回的酒店，客房居然没有打扫。除了地理位置有些优势外，其他真不推荐,精英房,6.0,0.526199996471405,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['设施', '陈旧', '淋浴', '龙头', '漏', '隔音', '差', '晚上', '听到', '隔壁', '开', '水龙头', '声音', '第一天', '下午', '两点', '回', '客房', '打扫', '地理位置', '优势', '外', '真', '推荐']",设施,14,1.0,8487,2
H14,2020-02-02,出差，历史悠久的对外五星级酒店，地理位置服务一流，附近很多好吃的和购物的，楼下就是名牌店。都是国际友人商务出差点，自助早餐OK，第一次用餐时看到那么多外国人，对他们而言仿佛我才是外国人，哈哈。设施太久了，所以很一般，相对价格，不错。,商务双床房,2.0,0.3650999963283539,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['出差', '历史悠久', '对外', '五星级', '地理位置', '服务', '一流', '好吃', '购物', '楼下', '名牌', '店', '国际友人', '商务', '差点', '自助', '早餐', '第一次', '用餐', '时', '外国人', '仿佛', '外国人', '设施', '太久', '价格', '不错']",位置,14,3.0,8488,5
H14,2020-02-03,老牌五星 卫生干净,商务房,1.0,0.4641000032424927,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['老牌', '五星', '卫生', '干净']",卫生,14,1.0,8489,2
H14,2020-02-05,整体都挺好的,商务房,6.0,0.3822999894618988,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['整体', '挺好']",设施,14,1.5,8490,3
H14,2020-02-06,地理位置好，岀行交通方便，环境卫生不错，购物方便，早餐不错，停车场位置多。。。。。。。。。。。。。。。,商务房,5.0,0.6053000092506409,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['地理位置', '岀', '行', '交通', '环境卫生', '不错', '购物', '早餐', '不错', '停车场', '位置']",性价比,14,1.5,8491,3
H14,2020-02-07,作为一家老牌酒店，服务非常好，非常时期退出暖心点餐服务，以美团价格享受送餐服务，省去外出就餐的麻烦。唯一的遗憾是淋浴间没有挂钩，有些许不便。,豪华房,2.0,0.3316999971866607,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['一家', '老牌', '服务', '时期', '退出', '暖', '心点', '餐', '服务', '美团', '价格', '享受', '送餐', '服务', '省去', '外出', '就餐', '麻烦', '唯一', '遗憾', '淋浴间', '挂钩', '些许', '不便']",位置,14,-3.0,8492,1
H14,2020-02-08,带家人去广州玩，住的很好，位置不错，服务业不错，酒店服务生很和善,精英房,3.0,0.36489999294281,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['家人', '广州', '玩', '住', '很好', '位置', '不错', '服务业', '不错', '服务生', '和善']",性价比,14,1.5,8493,3
H14,2020-02-10,一般，酒店房间过道烟味奇大！差,豪华房,6.0,0.8382999897003174,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['房间', '道', '烟味', '奇大', '差']",设施,14,1.5,8494,3
H14,2020-02-10,中规中矩，五星标准，但是酒店房间过道烟味奇大，好奇怪现在酒店里还能吸烟，管理上差点。,豪华房,6.0,0.525600016117096,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['中规中矩', '五星', '标准', '房间', '道', '烟味', '奇大', '奇怪', '里', '吸烟', '管理', '差点']",设施,14,0.0,8495,1
H14,2020-02-10,一般，五星中规中矩，一出电梯整个过道都是烟味，差评，很奇怪现在酒店里还能吸烟。,豪华房,2.0,0.4720999896526336,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['五星', '中规中矩', '一出', '电梯', '过道', '烟味', '差', '评', '奇怪', '里', '吸烟']",位置,14,-1.0,8496,1
H14,2020-02-10,房间太小了,商务房,6.0,0.7135000228881836,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['房间', '太小']",设施,14,1.5,8497,3
H14,2020-02-11,非常适合住，安静,行政房,3.0,0.7851999998092651,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['非常适合', '住', '安静']",性价比,14,1.0,8498,2
H14,2020-02-17,太旧了，服务也跟不上，入住还需要押金,豪华房,3.0,0.8565000295639038,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['太旧', '服务', '跟不上', '入住', '押金']",性价比,14,1.5,8499,3
H14,2020-02-17,性价比超高！！,精英房,3.0,0.7139999866485596,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['性价比', '超高']",性价比,14,1.5,8500,3
H14,2020-02-19,老牌酒店，地理位置好，交通方便，房间硬件算标配，不算豪华，总体来说好评，有机会还会入住。,精英房,3.0,0.4894999861717224,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['老牌', '地理位置', '交通', '房间', '硬件', '算', '标配', '不算', '豪华', '总体', '好评', '机会', '入住']",性价比,14,2.0,8501,4
H14,2020-02-19,早餐真的棒,豪华房,0.0,0.7849000096321106,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['早餐', '真的', '棒']",服务,14,1.5,8502,3
H14,2020-02-20,开始订了一天，后来行程改变又多订了一天，很好，交通方便，购物方便，美食方便，酒店的服务很规范，下次去还住这家,商务房,4.0,0.2976000010967254,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['订', '行程', '改变', '多订', '交通', '购物', '美食', '服务', '规范', '下次', '住', '这家']",设施,14,1.0,8503,2
H14,2020-02-20,很知名的一个老酒店，终于有机会体验一下，设施有点老，但是管理和服务还是蛮好的，特别是位置非常好，交通方便，出门就是地铁，逛街也方便，跟友谊商城直接联通，周围美食一大片，下次去广州还考虑住这里。,精英房,2.0,0.4327999949455261,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['知名', '终于', '机会', '体验', '设施', '管理', '服务', '蛮好', '特别', '位置', '交通', '出门', '地铁', '逛街', '友谊', '商城', '联通', '美食', '大片', '下次', '广州', '住']",位置,14,4.0,8504,5
H14,2020-02-21,服务特别好，位置也挺好的，早餐也特别好，就是设施有点旧，毕竟年代摆在那里了，不过还是很好,商务房,5.0,0.476500004529953,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '特别', '位置', '挺好', '早餐', '特别', '设施', '旧', '年代', '摆在']",性价比,14,2.0,8505,4
H14,2020-02-25,广州老牌五星级酒店了，商务出行的话不失面子，周边很方便，出行购物商务都很方便。酒店中餐厅的味道也不错,豪华房,2.0,0.550599992275238,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['广州', '老牌', '五星级', '商务', '出行', '不失', '面子', '周边', '出行', '购物', '商务', '中餐厅', '味道', '不错']",位置,14,1.5,8506,3
H14,2020-02-28,交通便利，环境好，服务好,精英房,5.0,0.828499972820282,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '便利', '环境', '服务']",性价比,14,1.0,8507,2
H14,2020-02-28,交通便利，环境好，服务好！,精英房,5.0,0.828499972820282,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '便利', '环境', '服务']",性价比,14,1.0,8508,2
H14,2020-02-29,酒店有点老，但性价比不错,商务房,5.0,0.7141000032424927,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['性价比', '不错']",性价比,14,1.5,8509,3
