酒店名称,评论日期,评论内容,入住房型,主题,评论对主题贡献度,主题关键字,评论分词,评价方面,酒店编号,emotional_value,index,情感等级
H03,2020-01-29,干嘛要输入,豪华园景房,6.0,0.7131999731063843,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['干嘛', '输入']",设施,3,2.0000000000000004,1794,3
H03,2020-01-30,酒店位置靠近外滩，步行15分钟左右即可到达。酒店周边有购物商场，吃饭挺方便的。前台接待服务态度良好。早餐也还不错。免费给我们升级到套房了。不过，酒店的走廊是有点奇怪的感觉。整体入住还是挺愉快的吧！,豪华园景房,2.0,0.4196000099182129,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '靠近', '外滩', '步行', '分钟', '即可', '到达', '周边', '购物', '商场', '吃饭', '接待', '服务态度', '早餐', '不错', '免费', '升级', '套房', '走廊', '奇怪', '感觉', '整体', '入住', '愉快']",位置,3,1.0,1795,2
H03,2020-01-31,早餐很棒，晚餐更棒，前台服务态度很好，住宿环境安静舒适，床很大很舒服，带孩子很适合。离长隆很近，还有专车接送。,豪华园景房,0.0,0.4666000008583069,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['早餐', '很棒', '晚餐', '棒', '服务态度', '住宿', '环境', '安静', '舒适', '床', '很大', '舒服', '孩子', '适合', '长隆', '专车接送']",服务,3,5.0,1796,5
H03,2020-01-31,早餐有点贵，也不太符合这个价位，别的都还好,豪华江景房,2.0,0.7258999943733215,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['早餐', '贵', '太', '符合', '价位', '还好']",位置,3,1.0,1797,2
H03,2020-02-04,房间超大，河景房很美,豪华园景房,1.0,0.6166999936103821,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['房间', '超大', '河', '景房', '美']",卫生,3,2.0000000000000004,1798,3
H03,2020-02-04,房间很大，河景房很美,豪华园景房,1.0,0.6456999778747559,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['房间', '很大', '河', '景房', '美']",卫生,3,2.0000000000000004,1799,3
H03,2020-02-04,房间超棒，河景房，很美！,豪华园景房,1.0,0.8565999865531921,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['房间', '超棒', '河', '景房', '美']",卫生,3,2.0000000000000004,1800,3
H03,2020-02-05,第二天要去长隆动物园，所以提前一天住来番禺。非常实惠的价格，还包早餐和晚餐，餐厅吃的种类真多，家人吃的超满意，就觉得胃太小了，吃不过来啊！,豪华园景房,0.0,0.357699990272522,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['第二天', '长隆', '动物园', '提前', '住', '番禺', '实惠', '价格', '包', '早餐', '晚餐', '餐厅', '吃', '种类', '真', '家人', '吃', '超', '满意', '胃', '太小', '吃']",服务,3,1.0,1801,2
H03,2020-02-05,酒店有免费的班车接送长隆，所有的车会集中停在熊猫酒店和大马戏那边的停车场。我们的安排是白天逛动物园，晚上看大马戏。早晨班车下来后，还要换长隆内部的穿梭巴士2趟才能到动物园北门，人超级多哦！建议有条件的话直接从酒店打车去北门，节约时间和精力。晚上看完大马戏坐班车回酒店还是很方便的！,豪华园景房,2.0,0.6521999835968018,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['免费', '班车', '接送', '长隆', '车会', '停', '熊猫', '马戏', '停车场', '安排', '白天', '逛', '动物园', '晚上', '看大', '马戏', '早晨', '班车', '换', '长隆', '内部', '穿梭', '巴士', '趟', '动物园', '北门', '超级', '建议', '条件', '打车', '北门', '节约', '时间', '精力', '晚上', '完大', '马戏', '坐', '班车', '回']",位置,3,3.0,1802,4
H03,2020-02-05,环境不错，以后可以继续！,城堡园景套房,5.0,0.7142000198364258,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错']",性价比,3,2.0000000000000004,1803,3
H03,2020-02-05,预订了两个房间，其中一间升级到了spa套房，套房确实比一般的好很多很多，有条件以后还是订套房吧。酒店旺季，人超级多，办理入住花了蛮长的时间。特别想表扬前台刘先生，面对超级多客人，还是非常耐心，服务行业的楷模！,豪华园景房,4.0,0.3910000026226043,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['预订', '两个', '房间', '一间', '升级', '套房', '套房', '确实', '很多很多', '条件', '订', '套房', '旺季', '超级', '办理', '入住', '花', '长', '时间', '特别', '想', '表扬', '刘先生', '面对', '超级', '客人', '耐心', '服务行业', '楷模']",设施,3,3.0,1804,4
H03,2020-02-07,入住几个小时就不停电话催退房！这种什么酒店啊？又不是不让他多收房费！入住几个小时就不停电话催退房！这种什么酒店啊？又不是不让他多收房费！,豪华园景房,6.0,0.7516000270843506,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['入住', '几个', '小时', '不停', '电话', '催', '退房', '不让', '收', '房费', '入住', '几个', '小时', '不停', '电话', '催', '退房', '不让', '收', '房费']",设施,3,2.0000000000000004,1805,3
H03,2020-02-07,入住几个小时就不停电话催退房！这种什么酒店啊？又不是不让他多收房费！,豪华园景房,6.0,0.7264999747276306,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['入住', '几个', '小时', '不停', '电话', '催', '退房', '不让', '收', '房费']",设施,3,2.0000000000000004,1806,3
H03,2020-02-10,早餐品类非常丰富，我们两大一下都觉得不错！！,豪华园景房,2.0,0.508899986743927,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['早餐', '品类', '两', '不错']",位置,3,2.0000000000000004,1807,3
H03,2020-02-10,还可以 距离长隆野生动物园也不远 环境不错,商务套房,2.0,0.6237999796867371,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['距离', '长隆', '野生', '动物园', '不远', '环境', '不错']",位置,3,2.0000000000000004,1808,3
H03,2020-02-17,前台服务态度很好,豪华园景房,6.0,0.570900022983551,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验",['服务态度'],设施,3,2.0000000000000004,1809,3
H03,2020-02-19,礼宾部粱志强服务周到,豪华园景房,1.0,0.734499990940094,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['礼宾', '部粱', '志强', '服务周到']",卫生,3,2.0000000000000004,1810,3
H03,2020-02-23,有免费停车场，一月份去的时候充电桩是坏的。酒店设施齐全，旁边就有个华润万家，第二次入住了，比较满意。1.如果充电车位多一点，充电桩是好的就好了；2.酒店早晚餐品种有点退步，口感也有所退步，不过总的来说还算能够接受。一年都不变一下菜品种类，确实不行哦。优点太多：服务响应及时，热情周到，游泳池，健身房，网球场应有尽有，早晚餐也够好吃，免费停车场，价格也不贵。,豪华园景房,0.0,0.4111000001430511,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['免费', '停车场', '一月份', '充电', '桩', '坏', '酒店设施', '齐全', '旁边', '华润', '万家', '第二次', '入住', '比较满意', '充电', '车位', '多一点', '充电', '桩', '早', '晚餐', '品种', '退步', '口感', '退步', '算', '接受', '一年', '菜品', '种类', '确实', '不行', '优点', '太', '服务', '响应', '热情周到', '游泳池', '健身房', '网球场', '应有尽有', '早', '晚餐', '够', '好吃', '免费', '停车场', '价格', '不贵']",服务,3,3.0,1811,4
H03,2020-02-24,环境非常好！下次还来住,豪华园景房,3.0,0.5503000020980835,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['环境', '下次', '住']",性价比,3,2.0000000000000004,1812,3
H03,2020-02-25,早餐丰富，菜品略咸不知道是怎么回事…入住当天有送果盘，还送了小朋友一个小玩具。旁边只有一个华润超市，想买别的需要走一段路。,豪华园景房,2.0,0.6945000290870667,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['早餐', '菜品', '咸', '怎么回事', '入住', '当天', '送', '果盘', '送', '小朋友', '玩具', '旁边', '华润', '超市', '想', '走', '一段路']",位置,3,2.0000000000000004,1813,3
H03,2020-02-26,中餐厅不错??,豪华园景房,5.0,0.713699996471405,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['中餐厅', '不错']",性价比,3,2.0000000000000004,1814,3
H03,2020-02-26,早餐相当丰盛的,豪华园景房,5.0,0.7141000032424927,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '丰盛']",性价比,3,2.0000000000000004,1815,3
H03,2020-02-26,有地下停车场,豪华园景房,2.0,0.7141000032424927,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['地下', '停车场']",位置,3,2.0000000000000004,1816,3
H03,2020-02-26,入住办理手续慢了点,豪华园景房,1.0,0.8281999826431274,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['入住', '办理手续', '慢', '点']",卫生,3,2.0000000000000004,1817,3
H03,2020-02-26,环境、设施都不错??,豪华园景房,5.0,0.7856000065803528,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '设施', '不错']",性价比,3,2.0000000000000004,1818,3
H03,2020-02-26,地下停车场信号不太好,豪华园景房,2.0,0.8282999992370605,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['地下', '停车场', '信号', '不太好']",位置,3,2.0000000000000004,1819,3
H03,2020-02-26,酒店环境不错??,豪华园景房,5.0,0.7142000198364258,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错']",性价比,3,2.0000000000000004,1820,3
H03,2020-02-27,林先生服务态度很好,豪华园景房,6.0,0.6953999996185303,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['林先生', '服务态度']",设施,3,2.0000000000000004,1821,3
H03,2020-02-27,环境位置都挺好的，也适合带孩子。,豪华园景房,2.0,0.4368999898433685,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['环境', '位置', '挺好', '适合', '孩子']",位置,3,1.0,1822,2
H03,2020-02-27,不错，环境位置都挺好的，能带孩子。,城堡江景套房,5.0,0.5008000135421753,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '环境', '位置', '挺好', '能带', '孩子']",性价比,3,2.0000000000000004,1823,3
H03,2020-02-27,不错，环境位置都挺好的,城堡江景套房,5.0,0.6233999729156494,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '环境', '位置', '挺好']",性价比,3,2.0000000000000004,1824,3
H03,2020-02-27,不错，位置交通都挺方便的,豪华园景房,5.0,0.7856000065803528,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '位置', '交通']",性价比,3,2.0000000000000004,1825,3
H03,2020-03-01,早餐丰富，交通方便。,城堡江景套房,5.0,0.7141000032424927,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '交通']",性价比,3,2.0000000000000004,1826,3
H03,2020-03-01,早餐丰富，交通方便，每次来都是住这里。,豪华园景房,2.0,0.476500004529953,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['早餐', '交通', '每次', '住']",位置,3,2.0000000000000004,1827,3
H03,2020-03-01,早餐丰富，交通方便,豪华园景房,5.0,0.7141000032424927,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '交通']",性价比,3,2.0000000000000004,1828,3
H03,2020-03-01,交通方便。,城堡江景套房,5.0,0.5713000297546387,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['交通'],性价比,3,2.0000000000000004,1829,3
H03,2020-03-05,居家旅行必选酒店,豪华园景房,2.0,0.7856000065803528,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['居家', '旅行', '必选']",位置,3,2.0000000000000004,1830,3
H03,2020-03-05,商务出差必选酒店,豪华园景房,2.0,0.7857000231742859,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['商务', '出差', '必选']",位置,3,2.0000000000000004,1831,3
H03,2020-03-05,很差，最不像五星的五星酒店。,豪华园景房,6.0,0.7854999899864197,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['差', '五星', '五星']",设施,3,2.0000000000000004,1832,3
H03,2020-03-06,酒店环境不错物有所值,豪华园景房,5.0,0.7857000231742859,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错', '物有所值']",性价比,3,2.0000000000000004,1833,3
H03,2020-03-07,服务周到 前台刘经理态度很好 酒店的香薰精油很好闻,豪华园景房,0.0,0.6647999882698059,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['服务周到', '刘', '经理', '态度', '香薰', '精油', '好闻']",服务,3,2.0000000000000004,1834,3
H03,2020-03-07,不错，交通环境都挺好的,商务江景房,5.0,0.6247000098228455,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '交通', '环境', '挺好']",性价比,3,2.0000000000000004,1835,3
H03,2020-03-09,不错，服务挺好的,豪华江景房,5.0,0.7139000296592712,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '服务']",性价比,3,2.0000000000000004,1836,3
H03,2020-03-09,环境超棒，值,豪华园景房,5.0,0.3418000042438507,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '超棒', '值']",性价比,3,2.0000000000000004,1837,3
H03,2020-03-09,好好好，位置环境都不错,商务江景房,5.0,0.828499972820282,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['好好', '位置', '环境', '不错']",性价比,3,2.0000000000000004,1838,3
H03,2020-03-09,不错，服务态度挺好的,城堡江景套房,5.0,0.7139000296592712,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '服务态度']",性价比,3,2.0000000000000004,1839,3
H03,2020-03-09,非常好，每次到番禺都是住这,城堡江景套房,2.0,0.7853000164031982,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['每次', '番禺', '住']",位置,3,2.0000000000000004,1840,3
H03,2020-03-09,地理位置好，服务好,城堡江景套房,2.0,0.3921999931335449,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['地理位置', '服务']",位置,3,2.0000000000000004,1841,3
H03,2020-03-09,环境位置都不错,商务江景房,5.0,0.7856000065803528,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '位置', '不错']",性价比,3,2.0000000000000004,1842,3
H03,2020-03-10,酒店高大上林先生。玉钗服务态度好,豪华江景房,5.0,0.5602999925613403,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['高大', '林先生', '玉钗', '服务态度']",性价比,3,2.0000000000000004,1843,3
H03,2020-03-10,玉钗林先生服务非常好看OK服务,豪华江景房,0.0,0.8255000114440918,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['玉钗', '林先生', '服务', '好看', '服务']",服务,3,2.0000000000000004,1844,3
H03,2020-03-13,干净整洁，疫情期间毛巾都是单独消毒处理送上来，检查严格，还有针对湖北籍入户住户没有歧视，进门处量体温消毒、前台入住复查，严谨对待。入住办事效率高，且热情服务好！,豪华园景房,3.0,0.3181999921798706,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['干净', '整洁', '疫情', '期间', '毛巾', '单独', '消毒', '送上来', '检查', '湖北', '籍', '入户', '住户', '歧视', '进门处', '量体温', '消毒', '入住', '复查', '严谨', '入住', '办事效率', '高', '热情服务']",性价比,3,1.0,1845,2
H03,2020-03-16,非常赞，这次给升级了房间，体验不错。,豪华园景房,0.0,0.8565999865531921,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['赞', '升级', '房间', '体验', '不错']",服务,3,2.0000000000000004,1846,3
H03,2020-03-16,多次入住，酒店地理位置方便。环境一流。,豪华园景房,5.0,0.4598999917507171,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['入住', '地理位置', '环境', '一流']",性价比,3,1.0,1847,2
H03,2020-03-18,酒店好，林经理服务非常周到细致，,豪华园景房,0.0,0.4912999868392944,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['林', '经理', '服务', '周到', '细致']",服务,3,2.0,1848,3
H03,2020-03-19,酒店卫生干净，林经理服务好,豪华园景房,1.0,0.6417999863624573,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['卫生', '干净', '林', '经理', '服务']",卫生,3,1.0,1849,2
H03,2020-03-20,这是我住过同价位最差的酒店，没有之一。,豪华园景房,6.0,0.7850000262260437,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['住', '同价位', '最差']",设施,3,2.0000000000000004,1850,3
H03,2020-03-20,酒店觉得非常赞，免费升级成了套房,豪华园景房,0.0,0.8282999992370605,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['赞', '免费', '升级成', '套房']",服务,3,1.0,1851,2
H03,2020-03-21,每次来广州必住的酒店，一直都喜欢,豪华园景房,2.0,0.6812999844551086,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['每次', '广州', '必住', '喜欢']",位置,3,1.0,1852,2
H03,2020-03-22,感谢前台张女士，服务周到还给升级了房间。,豪华园景房,0.0,0.5393000245094299,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['感谢', '张女士', '服务周到', '还给', '升级', '房间']",服务,3,1.0,1853,2
H03,2020-03-22,游泳池很神奇 有四根柱子 很变扭。,豪华园景房,6.0,0.8083999752998352,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['游泳池', '神奇', '四根', '柱子', '变', '扭']",设施,3,2.0000000000000004,1854,3
H03,2020-03-23,服务好房间好，床也大,豪华园景房,5.0,0.7849000096321106,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '房间', '床']",性价比,3,2.0000000000000004,1855,3
H03,2020-03-26,离长隆乐园近,豪华园景房,1.0,0.5709999799728394,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住",['乐园'],卫生,3,1.0,1856,2
H03,2020-03-29,林先生，阿峰服务非常好,豪华园景房,1.0,0.6830000281333923,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['林先生', '阿峰', '服务']",卫生,3,2.0000000000000004,1857,3
H03,2020-03-29,林先生服务态度好,豪华园景房,6.0,0.6955000162124634,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['林先生', '服务态度']",设施,3,2.0000000000000004,1858,3
H03,2020-03-29,前台石先生，林先生服务非常优秀耐心周到,豪华园景房,1.0,0.6794000267982483,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['石', '林先生', '服务', '优秀', '耐心', '周到']",卫生,3,2.0,1859,3
H03,2020-04-01,前台小张美女服务很好，笑容很美。贴心，还帮我升级了江景房间，推荐,豪华园景房,0.0,0.6158999800682068,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['小张', '美女', '服务', '笑容', '美', '贴心', '帮', '升级', '江景', '房间', '推荐']",服务,3,1.0,1860,2
H03,2020-04-01,性价比不高,豪华园景房,5.0,0.7139999866485596,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['性价比', '高']",性价比,3,2.0000000000000004,1861,3
H03,2020-04-02,房间舒适，性价比高,豪华园景房,5.0,0.8281999826431274,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['房间', '舒适', '性价比', '高']",性价比,3,1.0,1862,2
H03,2020-04-03,酒店服务好林先生服务态度非常好????淑如服务也不错??酒店高大全，??,豪华园景房,5.0,0.8888000249862671,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '林先生', '服务态度', '淑如', '服务', '不错', '高大', '全']",性价比,3,2.0000000000000004,1863,3
H03,2020-04-03,林生服务好,豪华园景房,1.0,0.5705999732017517,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住",['服务'],卫生,3,2.0000000000000004,1864,3
H03,2020-04-03,酒店服务好林先生服务优秀，早餐好吃??,豪华园景房,5.0,0.8676000237464905,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '林先生', '服务', '优秀', '早餐', '好吃']",性价比,3,2.0,1865,3
H03,2020-04-06,干净卫生方便,豪华园景房,1.0,0.7142000198364258,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['干净', '卫生']",卫生,3,1.0,1866,2
H03,2020-04-07,酒店有点老，但是房间很大，还送自助餐。酒店离动物园近，比在动物园内部的酒店住起来更加划算，下次还过来玩,豪华园景房,0.0,0.5174000263214111,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['房间', '很大', '送', '自助餐', '动物园', '动物园', '内部', '住', '划算', '下次', '玩']",服务,3,2.0000000000000004,1867,3
H03,2020-04-08,酒店??林生春元服务好,豪华园景房,1.0,0.5918999910354614,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['春元', '服务']",卫生,3,2.0000000000000004,1868,3
H03,2020-04-09,酒店很速度，前台小谢也很好，下次可以考虑,豪华园景房,1.0,0.5185999870300293,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['速度', '小谢', '下次']",卫生,3,2.0000000000000004,1869,3
H03,2020-04-10,疫情期间做的很到位，洗漱用品都是消毒后服务人员单独拿的，电梯每隔一段时间消毒，大门进来的时候也酒精消毒，做的不错,豪华园景房,2.0,0.8626999855041504,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['疫情', '期间', '做', '到位', '洗漱', '用品', '消毒', '服务', '人员', '单独', '电梯', '每隔', '一段时间', '消毒', '大门', '酒精', '消毒', '做', '不错']",位置,3,2.0000000000000004,1870,3
H03,2020-04-11,设备有些旧，而且洗手间的视频显得有些鸡肋。疫情期间卫生和防护做的很好，但洗手间没放置洗漱用品就是败笔。,豪华江景房,3.0,0.803600013256073,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['设备', '旧', '洗手间', '视频', '显得', '鸡肋', '疫情', '期间', '卫生', '防护', '做', '很好', '洗手间', '放置', '洗漱', '用品', '败笔']",性价比,3,1.0,1871,2
H03,2020-04-11,挺好的酒店，豪华感十足，房间空间挺大的，服务也很好，特别是大堂的林先生，很贴心。,豪华园景房,1.0,0.3770000040531158,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['豪华', '感', '十足', '房间', '空间', '挺大', '服务', '特别', '林先生', '贴心']",卫生,3,2.0,1872,3
H03,2020-04-12,垃圾中的战斗机，房间没浴巾，送早餐不给筷子，服务电话打不通,豪华江景房,6.0,0.7379999756813049,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['垃圾', '中', '战斗机', '房间', '浴巾', '送', '早餐', '筷子', '服务', '电话', '不通']",设施,3,-1.0,1873,1
H03,2020-04-13,至少五个字，垃圾啊,豪华园景房,6.0,0.828499972820282,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['至少', '五个', '字', '垃圾']",设施,3,-1.0,1874,1
H03,2020-04-15,廖小姐林先生服务态度很好??酒店严查检测服务认证认真,豪华园景房,1.0,0.5418000221252441,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['廖', '小姐', '林先生', '服务态度', '严查', '检测', '服务', '认证']",卫生,3,2.0000000000000004,1875,3
H03,2020-04-15,淑如服务非常好，林生也0k,豪华园景房,1.0,0.5899999737739563,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['淑如', '服务']",卫生,3,2.0000000000000004,1876,3
H03,2020-04-16,前台服务热情，门口保安小伙很认真负责，没次都不嫌麻烦的消毒！????????????????????????????????????????????,豪华园景房,1.0,0.8158000111579895,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '热情', '门口', '保安', '小伙', '认真负责', '没次', '嫌', '麻烦', '消毒']",卫生,3,0.0,1877,2
H03,2020-04-16,非常舒服的酒店，房间也大，自助餐也很好吃，离长隆不远、有班车 ，楼下有超市 药店，非常方便。,豪华园景房,2.0,0.5856000185012817,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['舒服', '房间', '自助餐', '好吃', '不远', '班车', '楼下', '超市', '药店']",位置,3,2.0,1878,3
H03,2020-04-17,前台刘生服务很好,豪华园景房,1.0,0.5845999717712402,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['刘生', '服务']",卫生,3,2.0000000000000004,1879,3
H03,2020-04-17,入住的时候做了体温检测，大家都应该配合管理，入住后，不停打电话过来说我们没受检测，我说了几次已经检测过了，礼貌地跟前台解释，还是一定要我下去检测，下去之后就说是搞错了其他住户没检测，电话里的态度还很差！一定服务差评！,豪华园景房,6.0,0.8550999760627747,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['入住', '做', '体温', '检测', '配合', '管理', '入住', '不停', '打电话', '受', '检测', '几次', '检测', '礼貌', '跟前', '台', '解释', '检测', '搞错', '住户', '检测', '电话', '里', '态度', '差', '服务', '差', '评']",设施,3,2.0,1880,3
H03,2020-04-18,前台小刘挺好，**酒店服务很到位,豪华江景房,0.0,0.7251999974250793,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['小刘挺', '服务', '到位']",服务,3,2.0000000000000004,1881,3
H03,2020-04-18,环境还是不错的，疫情期间，不能开空调，我们理解，那么请问一下，30度的天气，你让我们怎么睡？问能不能提供风扇，前台答，工程部没有,豪华园景房,6.0,0.7677000164985657,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['环境', '不错', '疫情', '期间', '开', '空调', '理解', '请问', '度', '天气', '睡', '问能', '提供', '风扇', '答', '工程部']",设施,3,1.0,1882,2
H03,2020-04-20,多次回来，前台服务不错，疫情期间能做到这样真的很厉害了。,豪华园景房,6.0,0.6363999843597412,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['回来', '服务', '不错', '疫情', '期间', '真的', '厉害']",设施,3,2.0000000000000004,1883,3
H03,2020-04-20,前台服务很好，礼宾的小伙子也很热情。,豪华园景房,1.0,0.6150000095367432,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '礼宾', '小伙子', '热情']",卫生,3,1.0,1884,2
H03,2020-04-21,前台小刘服务非常好,豪华园景房,0.0,0.713699996471405,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['刘', '服务']",服务,3,2.0000000000000004,1885,3
